,,Id,Journal,Year,Volume,page1,page2,Author,Title,type,,,,
,,"[Morrison, 1952 #1244]",,"Morrison, T. J.; Billett, F., J. Chem. Soc. 1952, 52, 3819-3822.",,,,,,,,,,
,,"[Morrison, 1954 #1245]",,"Morrison, T. J.; Johnstone, N. B., J. Chem. Soc. 1954, 54, 3441-3446.",,,,,,,,,,
,,"[Murray, 1970 #1246]",,"Murray, C. N.; Riley, J. P., Deep-Sea Research 1970, 17, 203-209.",,,,,,,,,,
,,"[Murray, 1969 #1247]",,"Murray, C. N.; Riley, J. P., Deep-Sea Research 1969, 16, 311-320.",,,,,,,,,,
,,,,,,,,,,,,,,
,,"[Beuschlein, 1940 #1248]",,"Beuschlein, W. L.; Simensen, L. O., J. Am. Chem. Soc. 1940, 62, 610-612.",,,,,,,,,,
,,"[Ettre, 1993 #1249]",,"Ettre, L. S.; Welter, C.; Kolb, B., Chromatographia 1993, 35, 73-84.",,,,,,,,,,
,,"[Hotanahalli, 1970 #1250]",,"Hotanahalli, S. S.; Chandalia, S. B., Petroleum 1970, 5, 81-83.",,,,,,,,,,
,,"[Lincoff, 1984 #1251]",,"Lincoff, A. B.; Gossett, J. M., The determination of Henry's constant for volatile organics by equilibirum partitioning in closed systems. In Gas Transfer at Water Surfaces, Brusaert, W.; Jirka, G. H., Eds. D. Reidel Publishing Company: Boston Mass., 1984; pp 17-25.",,,,,,,,,,
,,"[Mackay, 1979 #1252]",,"Mackay, D.; Shiu, W. Y.; Sutherland, R. P., Environ. Sci. Technol. 1979, 13, 333-337.",,,,,,,,,,
,,"[McAullife, 1971 #1253]",,"McAullife, C., Chem Tech 1971, 1, 47-51.",,,,,,,,,,
,,"[Robbins, 1993 #1254]",,"Robbins, G. A.; Wang, S.; Stuart, J. D., Anal. Chem. 1993, 65, 3113-3118.",,,,,,,,,,
,,"[Ross, 1957 #1255]",,"Ross, S.; Hudson, J. B., Journal of Colloid Science 1957, 12, 523-525.",,,,,,,,,,
,,"[Secoy, 1941 #1256]",,"Secoy, C. H.; Cady, G. H., J. Am. Chem. Soc. 1941, 63, 2504-2508.",,,,,,,,,,
,,"[Shoor, 1969 #1257]",,"Shoor, S. K.; Walker, R. D.; Gubbins, K. E., J. Phys. Chem. 1969, 73, 312-317.",,,,,,,,,,
,,"[Simpson, 1962 #1258]",,"Simpson, L. B.; Lovell, F. P., J. Chem. Eng. Data 1962, 7, 498-500.",,,,,,,,,,
,,"[Tokunaga, 1974 #1259]",,"Tokunaga, J., J. Chem. Eng. Data 1974, 19, 162-165.",,,,,,,,,,
,,"[Swain, 1962 #1260]",,"Swain, C. G.; Thornton, E. R., J. Am. Chem. Soc. 1962, 84, 822-826.",,,,,,,,,,
,,"[Weston, 1954 #1261]",,"Weston, R. E., J. Am. Chem. Soc. 1954, 76, 1027-1028.",,,,,,,,,,
,,"[Tancrede, 1990 #1262]",,"Tancrede, M. F.; Yanagisawa, Y., Journal of the air and waste Management Association 1990, 40, 1658-1663.",,,,,,,,,,
,,"[Weiss, 1974 #1263]",,"Weiss, R. F., Mar. Chem. 1974, 2, 203-215.",,,,,,,,,,
,,"[Weiss, 1970 #1264]",,"Weiss, R. F., Deep-Sea Research 1970, 17, 721-735.",,,,,,,,,,
,,"[Weiss, 1971 #1265]",,"Weiss, R. F., J. Chem. Eng. Data 1971, 16, 235-241.",,,,,,,,,,
,,"[Wetlaufer, 1964 #1266]",,"Wetlaufer, D. B.; Malik, S. K.; Stoller, L.; Coffin, R. L., J. Am. Chem. Soc. 1964, 86, 508-514.",,,,,,,,,,
,,"[Wen, 1970 #1267]",,"Wen, W. Y.; Hung, J. H., J. Phys. Chem. 1970, 74, 170-180.",,,,,,,,,,
,,"[Whitney, 1941 #1268]",,"Whitney, R. P.; Vivian, J. E., Ind. Eng. Chem. 1941, 33, 741-744.",,,,,,,,,,
,,"[Wilk, 1968 #1269]",,"Wilk, M.; Scwab, H., Zeitschrift fur Naturforschung B 1968, 23, 431-438.",,,,,,,,,,
,,"[Wise, 1981 #1270]",,"Wise, S. A.; Bonnett, W. J.; Guenther, F. R.; May, W. E., Journal of Chromatagraphic Science 1981, 19, 457-465.",,,,,,,,,,
,,"[Wright, 1992 #1271]",,"Wright, D. A.; Sandler, S. I.; DeVoll, D., Environ. Sci. Technol. 1992, 26, 1828-1831.",,,,,,,,,,
,,"[Yaacobi, 1973 #1272]",,"Yaacobi, M.; Ben-Naim, A., J. Soln. Chem. 1973, 2, 425-443.",,,,,,,,,,
,,,,,,,,,,,,,,
,,"[Albersmeyer, 1958 #1273]",,"Albersmeyer, W., GWF das Gas- und Wasserfach 1958, 99, 269.",,,,,,,,,,
,,"[Anderson, 1992 #1274]",,"Anderson, M. A., Environ. Sci. Technol. 1992, 26, 2186-2191.",,,,,,,,,,
,,"[Atlas, 1982 #1275]",,"Atlas, E.; Foster, R.; Glam, C. S., Environ. Sci. Technol. 1982, 16, 283-286.",,,,,,,,,,
,,"[Barone, 1967 #1276]",,"Barone, G.; Crescenzi, V.; Liquori, A. M.; Quadrifoglio, F., J. Phys. Chem. 1967, 71, 2341-2345.",,,,,,,,,,
,,"[Bennett, 1928 #1277]",,"Bennett, G. M.; Philip, W. G., J. Chem. Soc. 1928, 28, 1930-1937.",,,,,,,,,,
,,"[Bohon, 1951 #1278]",,"Bohon, R. L.; Claussen, W. F., J. Am. Chem. Soc. 1951, 73, 1571-1578.",,,,,,,,,,
,,"[Boyland, 1962 #1279]",,"Boyland, E.; Green, B., British Journal of Cancer 1962, 16, 247-360.",,,,,,,,,,
,,"[Bradley, 1953 #1280]",,"Bradley, R. S.; Cleasby, T. G., J. Chem. Soc. 1953, 53, 1690-1692.",,,,,,,,,,
,,"[Bradley, 1953 #1281]",,"Bradley, R. S.; Cleasby, T. G., J. Chem. Soc. 1953, 53, 1681-1684.",,,,,,,,,,
,,"[Mitchell, 1964 #1282]",,"Mitchell, A. G.; Wan, L. S. C.; Bjaasted, S. G., J. Pharm. Pharmacol. 1964, 16, 632-633.",,,,,,,,,,
,,"[Carless, 1964 #1283]",,"Carless, J. E.; Swarbrick, J., J. Pharm. Pharmacol. 1964, 16, 633-634.",,,,,,,,,,
,,"[Davis, 1942 #1284]",,"Davis, W. W.; Parke, T. V., J. Am. Chem. Soc. 1942, 64, 101-107.",,,,,,,,,,
,,"[de_Ligny, 1971 #1285]",,"de_Ligny, C. L.; van_der_Veen, N. G., Recl. Trav. Chim. Pays-Bas 1971, 90, 984-1001.",,,,,,,,,,
,,"[de_Mare, 1973 #1286]",,"de_Mare, G. R.; Lehman, T.; Termonia, M., J. Chem. Thermodyn. 1973, 5, 829-832.",,,,,,,,,,
,,"[Eisenbrand, 1970 #1287]",,"Eisenbrand, J.; Baumann, K., Zeitschrift fuer Lebensmittel-Untersuchung und -Forschung 1970, 144, 312-317.",,,,,,,,,,
,,"[Eisenbrand, 1969 #1288]",,"Eisenbrand, J.; Baumann, K., Zeitschrift fuer Lebensmittel-Untersuchung und -Forschung 1969, 140, 158-163.",,,,,,,,,,
,,"[Eisenbrand, 1969 #1289]",,"Eisenbrand, J.; Baumann, K., Zeitschrift fuer Lebensmittel-Untersuchung und -Forschung 1969, 140, 210-216.",,,,,,,,,,
,,"[Hansen, 1993 #1290]",,"Hansen, K. C.; Zhou, Z.; Yaws, C. L.; Aminabhavi, T. M., J. Chem. Eng. Data 1993, 38, 546-550.",,,,,,,,,,
,,"[Hollifield, 1979 #1291]",,"Hollifield, H. C., Bulletin of Envronmental Contamination and Toxicology 1979, 23, 579-586.",,,,,,,,,,
,,"[Irmann, 1965 #1292]",,"Irmann, F., Chemie Ingenieur Technik 1965, 37, 789-872.",,,,,,,,,,
,,"[Kames, 1991 #1293]",,"Kames, J.; Schweighoefer, S.; Schurath, U., Journal of Atmospheric Chemistry 1991, 12, 169-180.",,,,,,,,,,
,,"[Lamarche, 1989 #1294]",,"Lamarche, P.; Droste, R. L., Journal / American Water Works Association 1989, 81, 78-89.",,,,,,,,,,
,,"[Lu, 1978 #1295]",,"Lu, P. Y.; Metcalf, R. L.; Carlson, E. M., Environmental Health Perspectives 1978, 24, 201-208.",,,,,,,,,,
,,"[Moore, 2000 #1296]",,"Moore, R. M., Chemosphere Global Change Science 2000, 2, 95-99.",,,,,,,,,,
,,"[Munz, 1987 #1297]",,"Munz, C.; Roberts, P. V., Journal / American Water Works Association 1987, 79, 62-29.",,,,,,,,,,
,,"[Nicholson, 1984 #1298]",,"Nicholson, B. C.; Maguire, B. P.; Bursill, D. B., Environ. Sci. Technol. 1984, 18, 518-521.",,,,,,,,,,
,,"[Pierotti, 1959 #1299]",,"Pierotti, G. J.; Deal, C. H.; Derr, E. L., Ind. Eng. Chem. 1959, 51, 95-102.",,,,,,,,,,
,,"[Signer, 1969 #1300]",,"Signer, R.; Arm, H. D. H., Helv. Chim. Acta 1969, 52, 2347-2351.",,,,,,,,,,
,,"[Rossi, 1981 #1301]",,"Rossi, S. S.; Thomas, W. H., Environ. Sci. Technol. 1981, 15, 715-716.",,,,,,,,,,
,,"[Weil-Malherbe, 1946 #1302]",,"Weil-Malherbe, H., Biochemical Journal 1946, 40, 351-363.",,,,,,,,,,
,,"[Yaacobi, 1974 #1303]",,"Yaacobi, M.; Ben-Naim, A., J. Phys. Chem. 1974, 78, 175-178.",,,,,,,,,,
,,"[Yurteri, 1987 #1304]",,"Yurteri, C.; Ryan, D. F.; Callow, J. J.; Gurol, M. D., Journal - Water Pollution Control Federation 1987, 59, 950-956.",,,,,,,,,,
,,"[Zheng, 1997 #1305]",,"Zheng, D. Q.; Guo, T. M.; Knapp, H., Fl. Ph. Eq. 1997, 129, 197-209.",,,,,,,,,,
,,"[Robbins, 1993 #1254]",,"Robbins, G. A.; Wang, S.; Stuart, J. D., Anal. Chem. 1993, 65, 3113-3118.",,,,,,,,,,
,,"[Westheimer, 1956 #1306]",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"Eganhouse, R. P.; Calder, J. A., Geochimica et Cosmochimica Acta 1976, 40, 555-561.",,,,,,,,,,
,,,,"Alexander, D. M., J. Soln. Chem. 1959, 63, 1021-1022.",,,,,,,,,,
,,,,"Andrews, L. J.; Keefer, R. M., J. Am. Chem. Soc. 1951, 73, 5733-5736.",,,,,,,,,,
,,,,"Arnold, D. S.; Plank, C. A.; Erickson, E. E.; Pike, F. P., Ind. Eng. Chem. 1958, 3, 253-256.",,,,,,,,,,
,,,,"Azarnoosh, A.; McKetta, J. J., J. Chem. Eng. Data 1959, 4, 211-212.",,,,,,,,,,
,,,,"Atlas, E.; Foster, R.; Glam, C. S., Environ. Sci. Technol. 1982, 16, 283-286.",,,,,,,,,,
,,,,"Battino, R.; Seybold, P. G.; Campanell, F. C., J. Chem. Eng. Data 2011, 56, 727-732.",,,,,,,,,,
,,,,"Battino, R., Fl. Ph. Eq. 1984, 15, 231-240.",,,,,,,,,,
,,,,"Burrows, G., Journal of the society of chemical industry 1946, 00, 360-365.",,,,,,,,,,
,,,,"Davis, W. W.; Krahl, M. E.; Clowes, G. H. A., J. Am. Chem. Soc. 1942, 65, 108-110.",,,,,,,,,,
,,,,"Allou, L.; Maimouni, L. E.; LeCalve, S., Atmos. Environ. 2011, 45, 2991-2998.",,,,,,,,,,
,,,,"Chen, F.; Freedman, D. L.; Falta, R. W.; Murdoch, L. C., Chemosphere 2012, 86, 156-165.",,,,,,,,,,
,,,,"deKruif, C. G.; vanGinkel, C. H. D., J. Chem. Thermodyn. 1977, 9, 725-730.",,,,,,,,,,
,,,,"Dewulf, J.; Drijvers, D.; vanLangenhove, H., Atmos. Environ. 1995, 29, 323-331.",,,,,,,,,,
,,,,"Dorsey, W. S.; Lucas, H. J., J. Am. Chem. Soc. 1956, 78, 1665-1669.",,,,,,,,,,
,,,,"Eberz, W. F.; Welge, H. J.; Yost, D. M.; Lucas, H. J., J. Am. Chem. Soc. 1937, 59, 45-49.",,,,,,,,,,
,,,,"Eckert, C. A.; Sherman, S. R., Fl. Ph. Eq. 1966, 116, 333-342.",,,,,,,,,,
,,,,"Fordyce, C. H.; Meyer, L. W. A., Ind. Eng. Chem. 1940, 32, 1053-1060.",,,,,,,,,,
,,,,"Franks, F.; Gent, M.; Johnson, H. H., J. Chem. Soc. 1963, 63, 2716-1723.",,,,,,,,,,
,,,,"Gardner, G. S.; Brewer, J. E., Ind. Eng. Chem. 1937, 29, 179-181.",,,,,,,,,,
,,,,"Gautier, C.; LeCalve, S.; Mirabel, P., Atmos. Environ. 2003, 37, 2347-2353.",,,,,,,,,,
,,,,"Campos, C.; Penello, J. R.; Pessoa, F. L. P.; Uller, A. M. C., J. Chem. Eng. Data 2010, 55, 2576-250.",,,,,,,,,,
,,,,"Delgado, E. J., Journal of Molecular Modeling 2010, 16, 1421-1425.",,,,,,,,,,
,,,,"Dohnal, V.; Vrbka, P.; Rehak, K.; Bohme, A.; Pashke, A., Fl. Ph. Eq. 2010, 203, 194-200.",,,,,,,,,,
,,,,"Drouillard, K. G.; Hiebert, T.; Tran, P.; Tomy, G. T.; Muir, D. C. O.; Friesen, K. J., Environ. Toxicol. Chem. 1998, 17, 1261-1270.",,,,,,,,,,
,,,,"Drouillard, K. G.; Tomy, G. T.; Muir, D. C. O.; Friesen, K. J., Environ. Toxicol. Chem. 1998, 17, 1252-1260.",,,,,,,,,,
,,,,"Fenclova, D.; Dohnal, V.; Vrbka, P.; Rehak, K., J. Chem. Eng. Data 2010, 55, 3032-3043.",,,,,,,,,,
,,,,"Govers, H. A. J., Journal of the Chemical Society Faraday Transactions 1993, 89, 3751-3759.",,,,,,,,,,
,,,,"Holzwarth, G.; Balmer, R. G.; Soni, L., Wat. Res. 1984, 18, 1421-1427.",,,,,,,,,,
,,,,"Huang, D.; Chen, Z., Journal of Environmental Sciences 2010, 22, 570-574.",,,,,,,,,,
,,,,"Hwang, I. C.; Kwak, H. Y.; Park, S. J., Journal of Industrial and Engineering Chemistry 1997, 16, 629-633.",,,,,,,,,,
,,,,"Kung, Y. C., Huaxue 1970, 70, 33-40.",,,,,,,,,,
,,,,"Isnard, P.; Lambert, S., Chemosphere 1988, 17, 21-34.",,,,,,,,,,
,,,,"Karl, T.; Yertzian, C.; Jordan, A.; Lindingner, W., International Journal of Mass Spectrometry 2003, 233, 383-393.",,,,,,,,,,
,,,,"Lau, K.; Rogers, T. N.; Zei, D. A., Fl. Ph. Eq. 2010, 290, 1566-180.",,,,,,,,,,
,,,,"Ma, J.; Dasgupta, P. K.; Yang, B., Anal. Chem. 2011, 83, 1157-1161.",,,,,,,,,,
,,,,"Mariussen, E.; Haukas, M.; Arp, H. P. H.; Goss, K. U.; Borgen, A.; Sandanger, T. M., J. Chrom. A 2010, 1217, 1441-1446.",,,,,,,,,,
,,,,"Nielsen, T. B.; Hvidt, S.; Keiding, S. R.; Petersen, C.; Westh, P.; Keiding, K., Physical Chemistry Chemical Physics 2011, 13, 1182-1188.",,,,,,,,,,
,,,,"Niimi, A. J., Wat. Res. 1991, 25, 1515-1521.",,,,,,,,,,
,,,,"Noziere, B.; Longfellow, C. A.; Henry, B. E.; Voisin, D.; Hanson, D. R., Geophysical Research Letters 2001, 28, 1965-1968.",,,,,,,,,,
,,,,"O'Ferrall, C. E.; Waghorne, W. E., J. Chem. Eng. Data 2010, 55, 1655-1658.",,,,,,,,,,
,,,,"Paul, S.; Ghoshal, A. K.; Mandal, B., J. Chem. Eng. Data 2010, 55, 1359-1363.",,,,,,,,,,
,,,,"Pinal, R.; Yalkowsky, S. H., J. Pharm. Sci. 1987, 76, 75-85.",,,,,,,,,,
,,,,"Poulain, L.; Katrib, Y.; Isikli, E.; Liu, Y.; Wortham, H.; Mirabel, P.; Le Calve, S.; Monod, A., Chemosphere 2010, 81, 312-320.",,,,,,,,,,
,,,,"Richon, D., Review of Scientific Instruments 2011, 82, 025108.",,,,,,,,,,
,,,,"Rytting, J. H.; Huston, L. P.; Higuchi, T., J. Pharm. Sci. 1976, 67, 615-618.",,,,,,,,,,
,,,,"Santos, R. C.; Bernardes, C. E. S.; Diogo, H. P.; Piedade, M. F. M.; Lopes, J. N. C.; Minas da Piedade, M. E., J. Phys. Chem. A 2006, 110, 2299-2307.",,,,,,,,,,
,,,,"Schenker, U.; Macleod, M.; Scheringer, M.; Hungerbuhler, K., Environ. Sci. Technol. 2005, 39, 8434-8441.",,,,,,,,,,
,,,,"Schufried, E.; Biasioli, F.; Aprea, E.; Cappellin, L.; Soukoulis, C.; Ferrigno, A.; Mark, T. D.; Gasperi, F., Chemosphere 2011, 83, 311-317.",,,,,,,,,,
,,,,"Tan, Z. C.; Sabbah, R., Science in China Series B 1994, 37, 641-652.",,,,,,,,,,
,,,,"Thoms, S. B.; Lion, L. W., Environ. Toxicol. Chem. 1992, 11, 1377-1388.",,,,,,,,,,
,,,,"Wolfe, N. L.; Zepp, R. G.; Schlotzhauer, P.; Sink, M., Chemosphere 1982, 11, 91-101.",,,,,,,,,,
,,"[Abraham, 2001 #1359]",,"Abraham, M. H.; Le, J.; Acree, W. E.; Carr, P. W.; Dallas, A. J., Chemosphere 2001, 44, 855-863.",,,,,,,,,,
,,"[Albrecht, 2010 #1360]",,"Albrecht, M.; Soloshonok, V. A.; Schrader, L.; Yasumoto, M.; Suhm, M. A., Journal of Fluorine Chemistry 2010, 131, 495-504.",,,,,,,,,,
,,"[Bouwstra, 1984 #1361]",,"Bouwstra, J. A.; Oonk, H. A. J.; Blok, J. G.; De Kruif, C. G., J. Chem. Thermodyn. 1984, 16, 403-409.",,,,,,,,,,
,,"[Bryant, 1960 #1362]",,"Bryant, P. J. R.; Ford-Moore, A. H.; Perry, B. J.; Wardrop, A. W. H.; Watkins, T. F., J. Chem. Soc. 1960, 60, 1553-1555.",,,,,,,,,,
,,"[Chickos, 1981 #1363]",,"Chickos, J. S.; Garin, D. L.; Hitt, M.; Schilling, G., Tetrahedron 1981, 37, 255-2259.",,,,,,,,,,
,,"[Corruccini, 1939 #1364]",,"Corruccini, R. J.; Gilbert, E. C., J. Am. Chem. Soc. 1939, 61, 2925-2927.",,,,,,,,,,
,,"[de Barros, 2006 #216]",,"de Barros, A. L. F.; Medina, A.; Zappa, F.; Pereira, J. M.; Bessa, E.; Martins, M. H. P.; Coelha, L. F. S.; Wolff, W.; deCastroFaria, N. V., Nuclear instruments and methods in physics research A 2006, 560, 219-223.",,,,,,,,,,
,,"[Deno, 1963 #1366]",,"Deno, N. C.; Spink, C. H., J. Phys. Chem. A 1963, 67, 1347-1349.",,,,,,,,,,
,,"[Duarte-Garza, 1997 #1367]",,"Duarte-Garza, H. A.; Hwang, C. A.; Kellerman, S. A.; Miller, R. C.; Hall, K. R.; Holste, J. C.; Marsh, K. N.; Gammon, B. E., J. Chem. Eng. Data 1997, 42, 497-501.",,,,,,,,,,
,,"[Felix-Rivera, 2011 #1368]",,"Felix-Rivera, H.; Ramirez-Cedeno, M. L.; Sanchez-Cuprill, R. A.; Hernandez-Rivera, S. P., Therm. Acta 2011, 514, 37-43.",,,,,,,,,,
,,"[Fichan, 1999 #1369]",,"Fichan, I.; Larroche, C.; Gros, J. B., J. Chem. Eng. Data 1999, 44, 56-62.",,,,,,,,,,
,,"[Fu, 2011 #1370]",,"Fu, J.; Suuberg, E. M., J. Chem. Thermodyn. 2011, 43, 1660-1665.",,,,,,,,,,
,,"[Gok, 2011 #1371]",,"Gok, A.; Cebeci, F.; Ushi, H.; Kirbaslar, S. I., J. Chem. Eng. Data 2011, 56, 521-526.",,,,,,,,,,
,,"[Blandamer, 1983 #1372]",,"Blandamer, M. J.; Burgess, J.; Hamshere, S. J.; White, C.; Haines, R. I.; McAuley, A., Can. J. Chem. 1983, 61, 1361-1270.",,,,,,,,,,
,,"[Hanshaw, 2008 #1373]",,"Hanshaw, W.; Nutt, M.; Chickos, J. S., J. Chem. Eng. Data 2008, 53, 1903-1913.",,,,,,,,,,
,,"[Heim, 1933 #1374]",,"Heim, G., Bulletin des Societes Chimiques Belges 1933, 42, 467-482.",,,,,,,,,,
,,"[Hoskoveck, 2005 #1375]",,"Hoskoveck, M.; Grygarova, D.; Cvacka, J.; Streinz, L.; Zima, J.; Verevkin, S. P.; Koutek, B., J. Chrom. A 2005, 1083, 161-172.",,,,,,,,,,
,,"[Hoyer, 1958 #1376]",,"Hoyer, H.; Peperle, W., Zeitschrift fuer Elektrochimie und Angewandte Physikalische Chemie 1958, 62, 61-66.",,,,,,,,,,
,,"[Huttig, 1914 #1377]",,"Huttig, G. F., Zeitschrift fuer Physikalische chemie 1914, 87, 129-168.",,,,,,,,,,
,,"[Isnard, 1989 #1378]",,"Isnard, P.; Lambert, S., Chemosphere 1989, 18, 1837-1853.",,,,,,,,,,
,,"[Jones, 1960 #1379]",,"Jones, A. H., J. Chem. Eng. Data 1960, 5, 196-200.",,,,,,,,,,
,,"[Karasek, 2009 #1380]",,"Karasek, P.; Planeta, J.; Roth, M., J. Chem. Eng. Data 2009, 54, 1457-1461.",,,,,,,,,,
,,"[Kardon, 1953 #1381]",,"Kardon, S.; Saylor, J. H., J. Am. Chem. Soc. 1953, 75, 1997-1997.",,,,,,,,,,
,,"[Karpov, 1984 #1382]",,"Karpov, V. V.; Krutovskaya, I. V., Russian Journal of Applied Chemistry 1984, 57, 1252-1255.",,,,,,,,,,
,,"[Katayama, 1984 #1383]",,"Katayama, H.; Harada, Y., J. Chem. Eng. Data 1984, 29, 373-375.",,,,,,,,,,
,,"[Kemme, 1969 #1384]",,"Kemme, H. R.; Kreps, S. I., J. Chem. Eng. Data 1969, 14, 98-102.",,,,,,,,,,
,,"[Hoskoveck, 2001 #1385]",,"Hoskoveck, M.; Cvacka, J.; Streinz, L.; Vrkocova, P.; Doubsky, J.; Simonova, H.; Feltl, L.; Svoboda, V., J. Chrom. A 2001, 923, 137-152.",,,,,,,,,,
,,"[Kudchadker, 1979 #1386]",,"Kudchadker, A. P.; Kudchadker, S. A.; Shukla, R. P.; Patnaik, P. R., J. Phys. Chem. Ref. Data 1979, 8, 499-517.",,,,,,,,,,
,,"[Lei, 1999 #1387]",,"Lei, Y. D.; Wania, F.; Shiu, W. Y., J. Chem. Eng. Data 1999, 44, 577-582.",,,,,,,,,,
,,"[Li, 1998 #1388]",,"Li, J.; Perdue, E. M.; Paviostathis, S. G.; Araujo, R., Environment International 1998, 24, 353-358.",,,,,,,,,,
,,"[Li, 1961 #1389]",,"Li, J. C. M.; Rossini, F. D., J. Chem. Eng. Data 1961, 6, 268-270.",,,,,,,,,,
,,"[Linder, 1935 #1390]",,"Linder, E. G., J. Phys. Chem. 1935, 35, 531-535.",,,,,,,,,,
,,"[Lister, 1941 #1391]",,"Lister, M. W., J. Am. Chem. Soc. 1941, 63, 143-149.",,,,,,,,,,
,,"[Lun, 1995 #1392]",,"Lun, R.; Shiu, W. Y.; Mackay, D., J. Chem. Eng. Data 1995, 40, 959-962.",,,,,,,,,,
,,"[Luther, 1960 #1393]",,"Luther, H.; Meyer, H., Zeitschrift fuer Elektrochimie und Angewandte Physikalische Chemie 1960, 64, 681-688.",,,,,,,,,,
,,,,"Mackay, D.; Bobra, A.; Shiu, W. Y., Chemosphere 1980, 9, 701-711.",,,,,,,,,,
,,"[Malaspina, 1973 #1395]",,"Malaspina, L.; Bardi, G.; Gigli, R., J. Chem. Thermodyn. 1973, 5, 845-850.",,,,,,,,,,
,,"[Malanowska, 1964 #1396]",,"Malanowska, B.; Wecsile, J., Bulletin de l'Academie Polonaise des Sciences Serie des Sciences Chimiques 1964, 12, 239-241.",,,,,,,,,,
,,"[Massaldi, 1973 #1397]",,"Massaldi, H. A.; King, C. J., J. Chem. Eng. Data 1973, 18, 793-797.",,,,,,,,,,
,,"[Meyer, 1973 #1398]",,"Meyer, E. F.; Hotz, R. D., J. Chem. Eng. Data 1973, 18, 359-362.",,,,,,,,,,
,,"[McDowell, 1969 #1399]",,"McDowell, W.; Weingarten, R., Journal of the Society of Dyers and Colourists 1969, 69, 589-597.",,,,,,,,,,
,,"[Mo, 1999 #636]",,"Mo, O.; Yanez, M.; Roux, M. V.; Jimenez, P.; Davalos, J. Z.; RibeirodaSilva, M. A. V.; RibeirodaSilva, M. M. C.; Matos, M. A. R.; Amaral, L.; Sanchez-Migallon, A.; Cabildo, P.; Claramunt, R.; Elguero, J.; Liebman, J. F., J. Phys. Chem. A 1999, 103, 9336-9344.",,,,,,,,,,
,,"[Monte, 1999 #1401]",,"Monte, M. J. S.; Hillesheim, D. M., J. Chem. Thermodyn. 1999, 31, 1443-1456.",,,,,,,,,,
,,"[Neckel, 1956 #1402]",,"Neckel, A.; Kohler, F., Monatshefte fuer Chemie 1956, 87, 176-198.",,,,,,,,,,
,,"[Broadway, 1933 #1403]",,"Broadway, L. F.; Fraser, R. G. J., J. Chem. Soc. 1933, 33, 429-430.",,,,,,,,,,
,,"[Noyes, 1950 #1404]",,"Noyes, R. M.; Noyes, W. A.; Steinmetz, H., J. Am. Chem. Soc. 1950, 72, 33-34.",,,,,,,,,,
,,"[Oonk, 1998 #1405]",,"Oonk, H. A. J.; vanderLinde, P. R.; Huindink, J.; Blok, J. G., J. Chem. Thermodyn. 1998, 30, 897-907.",,,,,,,,,,
,,"[Pasek, 1962 #1406]",,"Pasek, G. J.; Thodos, G., J. Chem. Thermodyn. 1962, 7, 21-26.",,,,,,,,,,
,,"[Pickett, 1929 #1407]",,"Pickett, O. A.; Peterson, J. M., Ind. Eng. Chem. 1929, 21, 325-326.",,,,,,,,,,
,,"[Platin, 1994 #1408]",,"Platin, S.; Ozer, E. O.; Akman, U.; Hortacsu, O., Journal of the American Oil Chemists' Society 1994, 71, 833-837.",,,,,,,,,,
,,"[Price, 1998 #1409]",,"Price, D. M.; Hawkings, M., Therm. Acta 1998, 313, 19-24.",,,,,,,,,,
,,"[Rhode, 1922 #1410]",,"Rhode, H., Biochemisches Zeitschrift 1922, 130, 481-496.",,,,,,,,,,
,,"[Ribeiro da Silva, 2013 #1411]",,"Ribeiro da Silva, M. A. V.; Amaral, L.; Szterner, P., J. Chem. Thermodyn. 2013, 57, 380-386.",,,,,,,,,,
,,"[Rintelen, 1937 #1412]",,"Rintelen, J. C.; Saylor, J. H.; Gross, P. M., J. Am. Chem. Soc. 1937, 59, 1129-1130.",,,,,,,,,,
,,"[Rosgen, 2004 #1413]",,"Rosgen, J.; Pettitt, B. M.; Bolen, D. W., Biochemistry 2004, 43, 14472-14484.",,,,,,,,,,
,,"[Schmid, 1992 #1414]",,"Schmid, C.; Steinbrecher, R.; Ziegler, H., Trees 1992, 6, 32-36.",,,,,,,,,,
,,"[Scott, 1963 #1415]",,"Scott, D. W.; Messerly, J. F.; Todd, S. S.; Hossenlopp, I. A.; Osborn, A.; McCullough, J. P., J. Chem. Phys. 1963, 38, 532-539.",,,,,,,,,,
,,"[Sijm, 1999 #1416]",,"Sijm, D.; Schuurmann, G.; deVries, P. J.; Opperhuizen, A., Environ. Toxicol. Chem. 1999, 18, 1109-1117.",,,,,,,,,,
,,"[Simon, 1995 #1417]",,"Simon, V. R. M. L.; Waldhart, A.; Torres, L., J. Chrom. A 1995, 704, 465-471.",,,,,,,,,,
,,"[Smirnov, 1991 #1418]",,"Smirnov, V. I.; Perlovich, G. I.; Fridman, A. Y., Russ. J. Phys. Chem. 1991, 65, 141-142.",,,,,,,,,,
,,"[Suhnel, 1983 #1419]",,"Suhnel, K.; Wittig, M., Zeitshrift fur Physikalishe Chemie Leipsig 1983, 264, 582-586.",,,,,,,,,,
,,"[Surov, 2010 #1420]",,"Surov, A. O.; Perlovich, G. L., Journal of Structural Chemistry 2010, 31, 308-315.",,,,,,,,,,
